#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
-0.217172    -0.217172    1            0.787879     1.91672e-35 
-0.217172    -0.217172    1            0.80303      1.5769e-43  
-0.217172    -0.217172    1            0.818182     1.28383e-77 
-0.217172    -0.217172    1            0.833333     6.30113e-59 
-0.217172    -0.217172    1            0.848485     6.5148e-75  
-0.217172    -0.217172    1            0.863636     1.17656e-160
-0.217172    -0.217172    1            0.878788     8.2548e-150 
-0.217172    -0.217172    1            0.893939     2.00444e-219
-0.217172    -0.217172    1            0.909091     1.87451e-232
-0.217172    -0.217172    1            0.924242     5.9595e-305 
-0.217172    -0.217172    1            0.939394     3.47326e-302
-0.217172    -0.217172    1            0.954545     0           
-0.217172    -0.217172    1            0.969697     0           
-0.217172    -0.217172    1            0.984848     0           
-0.217172    -0.217172    1            1            0           
-0.217172    -0.217172    1            1.01515      0           
-0.217172    -0.217172    1            1.0303       0           
-0.217172    -0.217172    1            1.04545      0           
-0.217172    -0.217172    1            1.06061      0           
-0.217172    -0.217172    1            1.07576      0           
-0.217172    -0.217172    1            1.09091      0           
-0.217172    -0.217172    1            1.10606      0           
-0.217172    -0.217172    1            1.12121      0           
-0.217172    -0.217172    1            1.13636      0           
-0.217172    -0.217172    1            1.15152      0           
-0.217172    -0.217172    1            1.16667      0           
-0.217172    -0.217172    1            1.18182      0           
-0.217172    -0.217172    1            1.19697      0           
-0.217172    -0.217172    1            1.21212      0           
-0.217172    -0.217172    1            1.22727      0           
-0.217172    -0.217172    1            1.24242      0           
-0.217172    -0.217172    1            1.25758      0           
-0.217172    -0.217172    1            1.27273      0           
-0.217172    -0.217172    1            1.28788      0           
-0.217172    -0.217172    1            1.30303      0           
-0.217172    -0.217172    1            1.31818      0           
-0.217172    -0.217172    1            1.33333      0           
-0.217172    -0.217172    1            1.34848      0           
-0.217172    -0.217172    1            1.36364      0           
-0.217172    -0.217172    1            1.37879      0           
-0.217172    -0.217172    1            1.39394      0           
-0.217172    -0.217172    1            1.40909      0           
-0.217172    -0.217172    1            1.42424      0           
-0.217172    -0.217172    1            1.43939      0           
-0.217172    -0.217172    1            1.45455      0           
-0.217172    -0.217172    1            1.4697       0           
-0.217172    -0.217172    1            1.48485      0           
-0.207071    -0.207071    1            0            0.543145    
-0.207071    -0.207071    1            0.0151515    0.468267    
-0.207071    -0.207071    1            0.030303     0.35502     
-0.207071    -0.207071    1            0.0454545    0.205289    
-0.207071    -0.207071    1            0.0606061    0.115039    
-0.207071    -0.207071    1            0.0757576    0.043601    
-0.207071    -0.207071    1            0.0909091    0.0190163   
-0.207071    -0.207071    1            0.106061     0.0044147   
-0.207071    -0.207071    1            0.121212     0.00171356  
-0.207071    -0.207071    1            0.136364     0.000105649 
-0.207071    -0.207071    1            0.151515     7.50715e-05 
-0.207071    -0.207071    1            0.166667     1.77229e-06 
-0.207071    -0.207071    1            0.181818     2.91261e-08 
-0.207071    -0.207071    1            0.19697      7.44729e-09 
-0.207071    -0.207071    1            0.212121     3.80876e-12 
-0.207071    -0.207071    1            0.227273     1.13486e-12 
-0.207071    -0.207071    1            0.242424     9.52751e-17 
-0.207071    -0.207071    1            0.257576     3.11649e-17 
-0.207071    -0.207071    1            0.272727     4.09138e-20 
-0.207071    -0.207071    1            0.287879     2.77502e-25 
-0.207071    -0.207071    1            0.30303      1.29917e-23 
-0.207071    -0.207071    1            0.318182     4.57992e-31 
-0.207071    -0.207071    1            0.333333     7.49432e-34 
-0.207071    -0.207071    1            0.348485     3.42245e-39 
-0.207071    -0.207071    1            0.363636     5.2509e-42  
-0.207071    -0.207071    1            0.378788     3.42755e-51 
-0.207071    -0.207071    1            0.393939     4.12061e-54 
-0.207071    -0.207071    1            0.409091     5.08181e-58 
-0.207071    -0.207071    1            0.424242     4.05909e-55 
-0.207071    -0.207071    1            0.439394     1.38555e-58 
-0.207071    -0.207071    1            0.454545     7.98467e-30 
-0.207071    -0.207071    1            0.469697     3.36557e-33 
-0.207071    -0.207071    1            0.484848     4.54936e-25 
-0.207071    -0.207071    1            0.5          1.87481e-06 
-0.207071    -0.207071    1            0.515152     0.0024987   
-0.207071    -0.207071    1            0.530303     3.09638e-05 
-0.207071    -0.207071    1            0.545455     0.0152096   
-0.207071    -0.207071    1            0.560606     0.0302644   
-0.207071    -0.207071    1            0.575758     0.0820698   
-0.207071    -0.207071    1            0.590909     0.201312    
-0.207071    -0.207071    1            0.606061     0.334906    
-0.207071    -0.207071    1            0.621212     0.461163    
-0.207071    -0.207071    1            0.636364     0.539527    
-0.207071    -0.207071    1            0.651515     0.491957    
-0.207071    -0.207071    1            0.666667     0.365484    
-0.207071    -0.207071    1            0.681818     0.210858    
-0.207071    -0.207071    1            0.69697      0.111465    
-0.207071    -0.207071    1            0.712121     0.0433961   
-0.207071    -0.207071    1            0.727273     0.0130889   
-0.207071    -0.207071    1            0.742424     0.00634756  
-0.207071    -0.207071    1            0.757576     1.90374e-05 
-0.207071    -0.207071    1            0.772727     2.09341e-15 
-0.207071    -0.207071    1            0.787879     1.19687e-27 
-0.207071    -0.207071    1            0.80303      1.33056e-37 
-0.207071    -0.207071    1            0.818182     1.81846e-39 
-0.207071    -0.207071    1            0.833333     4.36098e-58 
-0.207071    -0.207071    1            0.848485     4.08099e-71 
-0.207071    -0.207071    1            0.863636     2.58926e-97 
-0.207071    -0.207071    1            0.878788     1.09918e-117
-0.207071    -0.207071    1            0.893939     7.8596e-140 
-0.207071    -0.207071    1            0.909091     1.0346e-183 
-0.207071    -0.207071    1            0.924242     1.72798e-191
-0.207071    -0.207071    1            0.939394     3.23944e-262
-0.207071    -0.207071    1            0.954545     3.46195e-315
-0.207071    -0.207071    1            0.969697     0           
-0.207071    -0.207071    1            0.984848     0           
-0.207071    -0.207071    1            1            0           
-0.207071    -0.207071    1            1.01515      0           
-0.207071    -0.207071    1            1.0303       0           
-0.207071    -0.207071    1            1.04545      0           
-0.207071    -0.207071    1            1.06061      0           
-0.207071    -0.207071    1            1.07576      0           
-0.207071    -0.207071    1            1.09091      0           
-0.207071    -0.207071    1            1.10606      0           
-0.207071    -0.207071    1            1.12121      0           
-0.207071    -0.207071    1            1.13636      0           
-0.207071    -0.207071    1            1.15152      0           
-0.207071    -0.207071    1            1.16667      0           
-0.207071    -0.207071    1            1.18182      0           
-0.207071    -0.207071    1            1.19697      0           
-0.207071    -0.207071    1            1.21212      0           
-0.207071    -0.207071    1            1.22727      0           
-0.207071    -0.207071    1            1.24242      0           
-0.207071    -0.207071    1            1.25758      0           
-0.207071    -0.207071    1            1.27273      0           
-0.207071    -0.207071    1            1.28788      0           
-0.207071    -0.207071    1            1.30303      0           
-0.207071    -0.207071    1            1.31818      0           
-0.207071    -0.207071    1            1.33333      0           
