Temperature (K)	HCTotal (uJ/K)	HCSample (µJ/K)	Field (Oe)
1,4103678	10,772181	10,719135	75998,453
1,4414232	10,987263	10,932613	75998,453
1,4708472	11,174051	11,11779	75998,453
1,4987718	11,350086	11,292212	75998,453
1,5253264	11,508425	11,448941	75998,453
1,550702	11,654687	11,593599	75998,453
1,5748516	11,791053	11,728376	75998,453
1,5979162	11,914687	11,850437	75998,453
1,6199559	12,02288	11,957075	75998,453
1,641003	12,159945	12,09261	75998,453
1,6611922	12,26848	12,199635	75998,453
1,6804718	12,351132	12,280807	75998,453
1,6989281	12,463734	12,391957	75998,453
1,7166032	12,559504	12,486304	75998,453
1,7335442	12,631818	12,557225	75998,453
1,7498548	12,715973	12,640013	75998,453
1,7654977	12,728775	12,651478	75998,453
1,7805118	12,75385	12,675247	75998,453
1,794982	12,795833	12,715949	75998,453
1,8088229	12,908295	12,827168	75998,453
1,8220996	13,034075	12,951738	75998,453
1,8348877	13,091096	13,007577	75998,453
1,8470988	13,145684	13,06102	75998,453
1,8588469	13,185785	13,100007	75998,453
1,8701316	13,16182	13,074959	75998,453
1,8810702	13,164993	13,07707	75998,453
1,8915607	13,253858	13,164905	75998,453
1,9015425	13,340105	13,250163	75998,453
1,9112794	13,325007	13,23409	75998,453
1,9205704	13,414659	13,322803	75998,453
1,9295558	13,383015	13,290244	75998,453
1,9381033	13,394968	13,301319	75998,453
1,9464312	13,350983	13,256472	75998,453
1,9545005	13,431842	13,336489	75998,453
1,9620361	13,572821	13,476676	75998,453
1,9694449	13,631355	13,534426	75998,453
1,9765061	13,572604	13,474924	75998,453
1,9833798	13,604509	13,506091	75998,453
1,9899163	13,533556	13,434434	75998,453
1,99628	13,28044	13,180628	75998,453
2,0024479	13,536881	13,436397	75998,453
2,0082955	13,62589	13,524765	75998,453
2,0139383	13,695597	13,59385	75998,453
2,019406	13,609657	13,507305	75998,453
2,0245733	13,859068	13,756142	75998,453
2,0295399	13,641897	13,538415	75998,453
2,0344537	13,521394	13,417361	75998,453
2,0390703	13,760548	13,655996	75998,453
2,0435701	13,73987	13,634809	75998,453
2,0478281	13,602943	13,497399	75998,453
2,0521171	13,572897	13,466864	75998,453
2,0562387	13,238767	13,132263	75998,453
2,0601551	12,875368	12,768415	75998,453
2,0640323	13,039768	12,93237	75998,453
2,0677164	13,096729	12,988906	75998,453
2,0712838	13,434768	13,326533	75998,453
2,0747068	13,359578	13,250946	75998,453
2,0779852	13,026153	12,917138	75998,453
2,0811468	12,871483	12,7621	75998,453
2,0841083	13,262782	13,153053	75998,453
2,0869875	13,473456	13,363389	75998,453
2,089727	13,995174	13,884785	75998,453
2,0922871	14,224755	14,114065	75998,453
2,0947231	13,995428	13,884451	75998,453
2,0970798	13,554347	13,443091	75998,453
2,0994552	13,496974	13,385436	75998,453
2,1016582	13,434394	13,322595	75998,453
2,1038634	13,266404	13,154344	75998,453
2,1059565	13,482294	13,369984	75998,453
2,1079679	13,574107	13,461557	75998,453
2,1099195	13,410892	13,29811	75998,453
2,1116647	13,943145	13,830154	75998,453
2,1135033	13,723623	13,610411	75998,453
2,1152805	12,806252	12,692828	75998,453
2,1170483	12,31042	12,196783	75998,453
2,1186689	12,473723	12,359892	75998,453
2,120244	12,190411	12,076389	75998,453
2,1218862	13,082364	12,968144	75998,453
2,1233313	13,494827	13,380433	75998,453
2,1247619	12,578279	12,463713	75998,453
2,1260724	12,177812	12,063087	75998,453
2,1274059	12,538228	12,423341	75998,453
2,128632	12,895867	12,780832	75998,453
2,1299485	11,848116	11,73292	75998,453
2,1312633	11,33623	11,220875	75998,453
2,1324325	10,519248	10,403751	75998,453
2,1336363	10,313228	10,197585	75998,453
2,1348257	10,405201	10,289413	75998,453
2,1359345	12,021572	11,905649	75998,453
2,1367664	13,913853	13,797828	75998,453
2,137587	14,468249	14,352124	75998,453
2,1383908	14,659949	14,543726	75998,453
2,1391231	14,22579	14,109477	75998,453
2,1398393	12,137277	12,020877	75998,453
2,1406479	10,306549	10,19005	75998,453
2,1414574	10,898962	10,782363	75998,453
2,1422637	10,284197	10,1675	75998,453
2,1430105	10,279582	10,162794	75998,453
2,1436896	11,810974	11,694102	75998,453
2,14438	11,708423	11,591467	75998,453
2,1449238	11,663582	11,546558	75998,453
2,1455518	11,999305	11,882205	75998,453
2,145944	14,084039	13,96689	75998,453
2,1464371	12,920087	12,802878	75998,453
2,147061	11,113084	10,995798	75998,453
2,1475475	9,4336724	9,3163267	75998,453
2,1480485	9,4000908	9,2826834	75998,453
2,1484815	8,8304603	8,7129996	75998,453
2,149043	11,272278	11,154748	75998,453
2,1495247	11,776961	11,659372	75998,453
2,1499395	8,9562587	8,8386184	75998,453
2,150308	8,9877387	8,8700529	75998,453
2,1507146	8,9783121	8,8605762	75998,453
0,97131878	5,9517913	5,9109663	77997,086
1,0497749	6,9517752	6,9101897	77997,086
1,1141779	7,6725711	7,6299047	77997,086
1,170496	8,2616344	8,217682	77997,086
1,22095	8,7573897	8,7120128	77997,086
1,2669257	9,1815763	9,1346754	77997,086
1,3092534	9,5542062	9,5057105	77997,086
1,3485185	9,88019	9,8300495	77997,086
1,3851764	10,175854	10,124033	77997,086
1,4195872	10,424117	10,370592	77997,086
1,4519654	10,661759	10,606518	77997,086
1,4825124	10,87673	10,819768	77997,086
1,5114233	11,074899	11,016222	77997,086
1,5388104	11,270624	11,210242	77997,086
1,5648483	11,448794	11,386719	77997,086
1,5894828	11,625777	11,562038	77997,086
1,6130272	11,759888	11,6945	77997,086
1,6354585	11,886094	11,819083	77997,086
1,6568351	12,007404	11,938799	77997,086
1,6772959	12,114386	12,044212	77997,086
1,6968098	12,204989	12,13328	77997,086
1,7155579	12,33581	12,26259	77997,086
1,7334604	12,399261	12,324566	77997,086
1,750631	12,456533	12,380393	77997,086
1,7670168	12,594443	12,516896	77997,086
1,7827139	12,689912	12,610993	77997,086
1,7978091	12,764924	12,684662	77997,086
1,8122262	12,877307	12,795742	77997,086
1,8260848	12,891964	12,809127	77997,086
1,8393047	12,929855	12,845787	77997,086
1,8521467	12,970602	12,885321	77997,086
1,8644252	13,035365	12,948911	77997,086
1,8761201	13,131926	13,04434	77997,086
1,8876134	13,039937	12,951225	77997,086
1,8985551	12,981216	12,891422	77997,086
1,9090499	13,128914	13,03807	77997,086
1,9190669	13,197608	13,105751	77997,086
1,9286887	13,360976	13,268138	77997,086
1,9380874	13,52486	13,431055	77997,086
1,9468486	13,474043	13,379329	77997,086
1,955353	13,368987	13,273383	77997,086
1,9636853	13,265773	13,169291	77997,086
1,971654	13,272515	13,175187	77997,086
1,9792406	13,573729	13,475588	77997,086
1,9865652	13,498403	13,399474	77997,086
1,9935677	13,761669	13,661982	77997,086
2,0003347	13,782872	13,682447	77997,086
2,0067805	13,582024	13,480893	77997,086
2,0130213	13,438519	13,336699	77997,086
2,019206	13,433833	13,331328	77997,086
2,0249885	13,359012	13,255863	77997,086
2,0307103	13,456449	13,352659	77997,086
2,0361631	13,434258	13,329855	77997,086
2,0413043	13,673811	13,568827	77997,086
2,0462698	13,880612	13,775064	77997,086
2,0509873	13,850949	13,744864	77997,086
2,0555733	13,982268	13,875659	77997,086
2,0599414	13,897547	13,790436	77997,086
2,0640439	13,91995	13,812367	77997,086
2,0681001	14,094304	13,986252	77997,086
2,0720062	14,074422	13,965917	77997,086
2,0757728	13,922109	13,813166	77997,086
2,079405	13,763914	13,654547	77997,086
2,0829029	13,501515	13,391739	77997,086
2,0864251	13,325605	13,215416	77997,086
2,0897025	13,603859	13,493284	77997,086
2,0929257	13,481088	13,370132	77997,086
2,0960212	13,38553	13,274209	77997,086
2,0989418	13,672492	13,560824	77997,086
2,1017603	13,88769	13,775688	77997,086
2,1043186	14,095374	13,983067	77997,086
2,1069392	14,411443	14,298824	77997,086
2,1094238	13,917992	13,805076	77997,086
2,1116775	14,055841	13,942655	77997,086
2,1142995	12,33193	12,218429	77997,086
2,1168619	11,085044	10,971235	77997,086
2,1193152	11,196398	11,082293	77997,086
2,1216209	11,506099	11,391716	77997,086
2,1236811	12,615313	12,500681	77997,086
2,1258617	15,146481	15,031585	77997,086
2,1274564	16,006014	15,890925	77997,086
2,1290224	14,774267	14,658988	77997,086
2,1305834	14,510676	14,395207	77997,086
2,1320426	14,186432	14,070785	77997,086
2,1335254	14,874397	14,758569	77997,086
2,134903	14,365884	14,249888	77997,086
2,1362562	15,725867	15,609706	77997,086
2,1375781	14,412585	14,296262	77997,086
2,1389355	13,102284	12,985795	77997,086
2,1401392	13,621633	13,504997	77997,086
2,1414902	12,684364	12,567563	77997,086
2,1427255	12,3706	12,253647	77997,086
2,1439673	13,568017	13,450911	77997,086
2,1450697	13,63101	13,513768	77997,086
2,1460384	13,579572	13,462211	77997,086
2,1471274	15,348135	15,230641	77997,086
2,1479842	14,872843	14,755242	77997,086
2,1488704	14,41887	14,301161	77997,086
2,1497359	14,482093	14,364277	77997,086
2,1505699	13,760007	13,642088	77997,086
2,1514039	13,948723	13,830701	77997,086
2,1522287	13,13909	13,020966	77997,086
2,1530144	13,449445	13,331224	77997,086
2,1537324	13,85364	13,73533	77997,086
2,1545387	12,794592	12,676182	77997,086
2,1552851	12,186241	12,067739	77997,086
2,156049	11,709525	11,590928	77997,086
2,1567149	11,478298	11,359618	77997,086
2,1573818	12,210181	12,091419	77997,086
2,157978	15,961743	15,842907	77997,086
2,1584935	16,044783	15,925882	77997,086
2,1589876	16,578894	16,459932	77997,086
2,1595304	12,74984	12,63081	77997,086
2,1600039	12,343635	12,224546	77997,086
2,1604668	11,998579	11,879433	77997,086
2,1609202	15,21153	15,092327	77997,086
2,1613924	14,758364	14,639103	77997,086
2,1618863	14,435684	14,316361	77997,086
2,1622141	12,462968	12,343605	77997,086
2,1626038	12,631948	12,512536	77997,086
2,1631143	9,7228752	9,6033995	77997,086
2,1635538	11,967003	11,847473	77997,086
2,16402	9,898271	9,7786824	77997,086
1,0020479	5,5568153	5,5158267	79996,648
1,083089	6,612161	6,5701082	79996,648
1,1479937	7,358691	7,3153155	79996,648
1,204101	7,9603417	7,9154822	79996,648
1,2540246	8,4644693	8,4180215	79996,648
1,2992296	8,902969	8,854864	79996,648
1,3406346	9,2843735	9,2345666	79996,648
1,3789231	9,6158253	9,5642872	79996,648
1,4145727	9,9181584	9,8648718	79996,648
1,4478509	10,189661	10,134624	79996,648
1,4790871	10,431443	10,374659	79996,648
1,5084774	10,667869	10,60935	79996,648
1,5362187	10,889812	10,829575	79996,648
1,5624985	11,061179	10,999243	79996,648
1,5874113	11,209306	11,145695	79996,648
1,6110803	11,358319	11,293057	79996,648
1,6335819	11,489431	11,422549	79996,648
1,6550094	11,649335	11,580863	79996,648
1,6754932	11,783581	11,713546	79996,648
1,6949587	11,901798	11,830239	79996,648
1,7135037	12,026072	11,953027	79996,648
1,7312809	12,108398	12,033896	79996,648
1,7482145	12,224619	12,148699	79996,648
1,7644853	12,323105	12,245798	79996,648
1,7799846	12,391382	12,312729	79996,648
1,7947966	12,504701	12,424739	79996,648
1,8090288	12,618312	12,537072	79996,648
1,8226754	12,612695	12,530212	79996,648
1,8357896	12,685356	12,601661	79996,648
1,8484437	12,595163	12,510282	79996,648
1,8605779	12,582205	12,496174	79996,648
1,8721746	12,758345	12,6712	79996,648
1,8833343	12,898423	12,810194	79996,648
1,8939946	12,975337	12,886062	79996,648
1,9042416	13,11698	13,026689	79996,648
1,9139916	13,047209	12,955941	79996,648
1,92331	13,073979	12,98177	79996,648
1,9323232	13,264856	13,171729	79996,648
1,9410073	13,26782	13,1738	79996,648
1,9492911	13,319355	13,224477	79996,648
1,9572044	13,449997	13,354293	79996,648
1,9648327	13,35491	13,258405	79996,648
1,9721721	13,450675	13,353393	79996,648
1,9792671	13,559756	13,461719	79996,648
1,9860868	13,358005	13,259237	79996,648
1,9926403	13,33885	13,239376	79996,648
1,9990242	13,388496	13,28833	79996,648
2,0050562	13,420334	13,319511	79996,648
2,010983	13,434664	13,333192	79996,648
2,0166322	13,570555	13,468461	79996,648
2,021987	13,540463	13,437777	79996,648
2,0272181	13,540487	13,43722	79996,648
2,0321187	13,745944	13,64213	79996,648
2,0369624	13,805742	13,701385	79996,648
2,0414829	13,842325	13,73746	79996,648
2,0458445	13,990155	13,884798	79996,648
2,0500771	13,973428	13,867591	79996,648
2,0541691	13,601645	13,495342	79996,648
2,0581179	13,902134	13,795381	79996,648
2,0617918	13,953198	13,846025	79996,648
2,0653817	14,183888	14,076303	79996,648
2,0688448	14,496787	14,388803	79996,648
2,0722073	14,290716	14,182344	79996,648
2,075361	13,854808	13,746072	79996,648
2,0785232	13,549393	13,44029	79996,648
2,0815969	13,488733	13,379272	79996,648
2,0845207	13,73898	13,629178	79996,648
2,0873588	14,07173	13,961596	79996,648
2,0900365	14,036565	13,926118	79996,648
2,0925516	14,578622	14,46788	79996,648
2,095093	13,871927	13,760886	79996,648
2,0975039	13,514646	13,403321	79996,648
2,0998497	13,584607	13,473005	79996,648
2,1020496	13,903883	13,792021	79996,648
2,1041418	14,192944	14,080834	79996,648
2,1062427	15,17519	15,062831	79996,648
2,1082763	13,664685	13,552084	79996,648
2,1101183	13,705304	13,592485	79996,648
2,1119468	13,520122	13,407084	79996,648
2,113753	13,718968	13,605715	79996,648
2,115521	14,060188	13,946723	79996,648
2,1171933	14,901676	14,788012	79996,648
2,1186202	14,046879	13,933043	79996,648
2,1202253	13,840879	13,72685	79996,648
2,1216621	14,131418	14,017217	79996,648
2,1230147	14,655777	14,541414	79996,648
2,1243738	14,098061	13,983534	79996,648
2,1256931	14,104672	13,989986	79996,648
2,1268654	15,563941	15,449113	79996,648
2,1280987	13,553992	13,439015	79996,648
2,1292934	13,424975	13,309854	79996,648
2,1304818	13,764866	13,649602	79996,648
2,1315563	13,324627	13,209233	79996,648
2,1325964	13,304832	13,189312	79996,648
2,1337414	14,614951	14,499292	79996,648
2,1345662	14,969697	14,853938	79996,648
2,1355887	13,492845	13,376962	79996,648
2,1364842	13,555856	13,439864	79996,648
2,1373043	14,203999	14,087907	79996,648
2,1380242	16,57859	16,46241	79996,648
2,1387718	15,672216	15,555946	79996,648
2,1395875	17,177222	17,060852	79996,648
2,1401991	14,604381	14,487937	79996,648
2,1408658	13,61346	13,496934	79996,648
2,1415709	12,838691	12,72208	79996,648
2,1422128	16,691347	16,574657	79996,648
2,142903	14,293067	14,176293	79996,648
2,1435281	13,521027	13,404177	79996,648
2,1442153	11,862063	11,745129	79996,648
2,1448846	10,991507	10,874491	79996,648
2,145387	12,078123	11,961045	79996,648
2,1460212	16,456686	16,33953	79996,648
2,1464659	17,002388	16,885179	79996,648
2,1469763	17,310143	17,192871	79996,648
2,1473632	15,484513	15,367194	79996,648
2,1477162	13,464826	13,347463	79996,648
2,1482072	13,912599	13,795176	79996,648
2,1486638	13,438531	13,321052	79996,648
2,1491726	11,85246	11,734918	79996,648
2,1495592	11,5955	11,477911	79996,648
2,1498814	14,811872	14,694243	79996,648
2,1502695	17,042809	16,925133	79996,648
2,1505938	19,16086	19,043144	79996,648
1,0432008	5,3015098	5,2600983	81999,602
1,1281695	6,4053247	6,3624312	81999,602
1,1948189	7,1787405	7,1341772	81999,602
1,2517664	7,7973481	7,7510011	81999,602
1,302126	8,3105335	8,2623328	81999,602
1,3475292	8,75156	8,7014641	81999,602
1,3889431	9,1265952	9,0745842	81999,602
1,4271421	9,456063	9,4021271	81999,602
1,4625584	9,7636173	9,7077618	81999,602
1,4956062	10,039585	9,9818212	81999,602
1,5264708	10,304413	10,244766	81999,602
1,5554659	10,540153	10,478649	81999,602
1,5827949	10,746593	10,683259	81999,602
1,6085731	10,922815	10,857686	81999,602
1,6329363	11,116236	11,049348	81999,602
1,6560717	11,243125	11,174513	81999,602
1,6780793	11,388624	11,31832	81999,602
1,6989889	11,521703	11,449748	81999,602
1,7188318	11,656723	11,583161	81999,602
1,7377333	11,779857	11,704728	81999,602
1,7557623	11,957545	11,880888	81999,602
1,7728671	12,090519	12,012383	81999,602
1,7892938	12,13294	12,053356	81999,602
1,8049184	12,207276	12,126289	81999,602
1,8199612	12,230409	12,148051	81999,602
1,8342811	12,304171	12,220486	81999,602
1,8480171	12,414914	12,329937	81999,602
1,8613201	12,443909	12,357664	81999,602
1,8738955	12,476485	12,389024	81999,602
1,8860081	12,578522	12,489877	81999,602
1,8975134	12,631527	12,541744	81999,602
1,9085699	12,792918	12,702028	81999,602
1,9192124	12,9264	12,834435	81999,602
1,9293225	12,840638	12,74764	81999,602
1,9390326	12,900031	12,806033	81999,602
1,948222	13,085214	12,990261	81999,602
1,9571441	13,128725	13,032836	81999,602
1,9657894	13,131024	13,034222	81999,602
1,9740083	13,130289	13,032612	81999,602
1,9818934	12,984711	12,886188	81999,602
1,9894566	13,003985	12,904645	81999,602
1,9968643	13,200816	13,100671	81999,602
2,0038335	13,387623	13,286716	81999,602
2,0106118	13,174912	13,073259	81999,602
2,0171049	13,17717	13,074799	81999,602
2,0233011	13,12695	13,023889	81999,602
2,0292541	13,331558	13,227832	81999,602
2,0350349	13,266788	13,162411	81999,602
2,0405858	13,550769	13,445765	81999,602
2,0457465	13,545524	13,439935	81999,602
2,050798	13,499479	13,393315	81999,602
2,0556748	13,404135	13,297412	81999,602
2,0603344	13,713851	13,606594	81999,602
2,064804	13,443278	13,335506	81999,602
2,0690555	13,648068	13,539803	81999,602
2,0733146	13,479159	13,3704	81999,602
2,0773371	13,353244	13,244017	81999,602
2,08115	13,287327	13,177654	81999,602
2,0849423	13,38686	13,276743	81999,602
2,0885254	13,176865	13,066327	81999,602
2,0919977	13,76051	13,649562	81999,602
2,0951683	13,884264	13,772941	81999,602
2,0983484	13,598844	13,487145	81999,602
2,1013584	13,891659	13,779602	81999,602
2,1042772	13,612773	13,500369	81999,602
2,1070659	13,202295	13,089558	81999,602
2,1098631	13,037974	12,924903	81999,602
2,1125746	13,212102	13,098705	81999,602
2,1150638	13,087594	12,973899	81999,602
2,1175996	13,213778	13,099777	81999,602
2,1198797	13,639775	13,5255	81999,602
2,1221441	13,621757	13,507208	81999,602
2,1242193	13,819745	13,704945	81999,602
2,12627	13,654718	13,53967	81999,602
2,1282488	13,739819	13,624531	81999,602
2,1300689	13,527006	13,411496	81999,602
2,1319619	13,573608	13,457868	81999,602
2,1337023	13,189903	13,07395	81999,602
2,1354602	13,239932	13,123765	81999,602
2,1370207	13,636921	13,520564	81999,602
2,1386209	13,33668	13,220127	81999,602
2,1400804	14,337942	14,22121	81999,602
2,1415704	13,422385	13,305471	81999,602
2,1429791	13,053492	12,936405	81999,602
2,1443184	12,539345	12,422093	81999,602
2,1455463	14,3507	14,233297	81999,602
2,1468567	12,758	12,640435	81999,602
2,1480986	14,138423	14,020705	81999,602
