#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.218        0.218        1            0.11         0.00419665  
0.218        0.218        1            0.12         0.000747708 
0.218        0.218        1            0.13         0.000544603 
0.218        0.218        1            0.14         0.000233863 
0.218        0.218        1            0.15         7.14218e-05 
0.218        0.218        1            0.16         2.04712e-05 
0.218        0.218        1            0.17         1.43509e-06 
0.218        0.218        1            0.18         1.89386e-07 
0.218        0.218        1            0.19         1.17594e-09 
0.218        0.218        1            0.2          1.10331e-09 
0.218        0.218        1            0.21         4.72137e-11 
0.218        0.218        1            0.22         2.56057e-14 
0.218        0.218        1            0.23         1.40864e-15 
0.218        0.218        1            0.24         1.01264e-14 
0.218        0.218        1            0.25         8.79481e-20 
0.218        0.218        1            0.26         1.94953e-20 
0.218        0.218        1            0.27         9.31521e-19 
0.218        0.218        1            0.28         6.84375e-21 
0.218        0.218        1            0.29         1.52139e-23 
0.218        0.218        1            0.3          3.10684e-23 
0.218        0.218        1            0.31         3.55083e-21 
0.218        0.218        1            0.32         2.65156e-17 
0.218        0.218        1            0.33         4.84352e-18 
0.218        0.218        1            0.34         1.8503e-17  
0.218        0.218        1            0.35         2.4379e-17  
0.218        0.218        1            0.36         1.65628e-14 
0.218        0.218        1            0.37         7.76226e-13 
0.218        0.218        1            0.38         6.70609e-12 
0.218        0.218        1            0.39         2.21377e-12 
0.218        0.218        1            0.4          1.06852e-09 
0.218        0.218        1            0.41         1.6451e-09  
0.218        0.218        1            0.42         2.56043e-10 
0.218        0.218        1            0.43         9.69142e-10 
0.218        0.218        1            0.44         1.48148e-08 
0.218        0.218        1            0.45         1.64735e-07 
0.218        0.218        1            0.46         2.84264e-07 
0.218        0.218        1            0.47         1.31971e-06 
0.218        0.218        1            0.48         2.68717e-06 
0.218        0.218        1            0.49         6.19049e-06 
0.218        0.218        1            0.5          1.37347e-05 
0.218        0.218        1            0.51         2.98759e-05 
0.218        0.218        1            0.52         4.26984e-05 
0.218        0.218        1            0.53         8.42133e-05 
0.218        0.218        1            0.54         0.00014737  
0.218        0.218        1            0.55         0.000215007 
0.218        0.218        1            0.56         0.000317823 
0.218        0.218        1            0.57         0.000411462 
0.218        0.218        1            0.58         0.000511871 
0.218        0.218        1            0.59         0.000600576 
0.218        0.218        1            0.6          0.000646158 
0.218        0.218        1            0.61         0.000676511 
0.218        0.218        1            0.62         0.000627121 
0.218        0.218        1            0.63         0.000553491 
0.218        0.218        1            0.64         0.000453467 
0.218        0.218        1            0.65         0.000346384 
0.218        0.218        1            0.66         0.000279599 
0.218        0.218        1            0.67         0.000178437 
0.218        0.218        1            0.68         0.000112924 
0.218        0.218        1            0.69         7.12074e-05 
0.218        0.218        1            0.7          4.02242e-05 
0.218        0.218        1            0.71         2.65597e-05 
0.218        0.218        1            0.72         1.25656e-05 
0.218        0.218        1            0.73         8.31633e-06 
0.218        0.218        1            0.74         3.4412e-06  
0.218        0.218        1            0.75         7.38454e-07 
0.218        0.218        1            0.76         1.88328e-06 
0.218        0.218        1            0.77         1.45788e-07 
0.218        0.218        1            0.78         5.78413e-08 
0.218        0.218        1            0.79         6.48861e-09 
0.218        0.218        1            0.8          3.2578e-09  
0.218        0.218        1            0.81         3.00967e-10 
0.218        0.218        1            0.82         5.76774e-11 
0.218        0.218        1            0.83         1.67322e-11 
0.218        0.218        1            0.84         2.55986e-12 
0.218        0.218        1            0.85         6.42133e-12 
0.218        0.218        1            0.86         7.29051e-15 
0.218        0.218        1            0.87         3.86211e-17 
0.218        0.218        1            0.88         7.75596e-17 
0.218        0.218        1            0.89         2.59618e-16 
0.218        0.218        1            0.9          2.20612e-17 
0.218        0.218        1            0.91         3.18466e-22 
0.218        0.218        1            0.92         1.6468e-21  
